Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Neuroactive ligand-receptor interaction	4/341	0.445029315258803	0.591053891324259	0	0	1.178647126506389	0.954250537120967	GABRB2;CHRM3;GNRH1;KNG1
KEGG_2021_Human	Notch signaling pathway	1/59	0.4477942115947188	0.591053891324259	0	0	1.7104487957026513	1.3742113392020114	TLE7
KEGG_2021_Human	Long-term depression	1/60	0.4533325962584122	0.591053891324259	0	0	1.681372966527553	1.330183274831934	PRKCG
KEGG_2021_Human	Mineral absorption	1/60	0.4533325962584122	0.591053891324259	0	0	1.681372966527553	1.330183274831934	ATP7A
KEGG_2021_Human	Viral myocarditis	1/60	0.4533325962584122	0.591053891324259	0	0	1.681372966527553	1.330183274831934	ACTG1
KEGG_2021_Human	Glycerolipid metabolism	1/61	0.4588157080798082	0.5927274012528114	0	0	1.6532663316582914	1.288070804786777	PNLIP
KEGG_2021_Human	Cushing syndrome	2/155	0.4603707970895622	0.5927274012528114	0	0	1.29708853238265	1.006181451159133	E2F2;KCNK2
KEGG_2021_Human	Basal cell carcinoma	1/63	0.4696183035751055	0.6008780778662841	0	0	1.5997730588426	1.2091645247691418	GLI1
KEGG_2021_Human	Cortisol synthesis and secretion	1/65	0.4802063242660991	0.6106327333260274	0	0	1.5496231155778897	1.1367096495006708	KCNK2
KEGG_2021_Human	JAK-STAT signaling pathway	2/162	0.4833030570302441	0.6108001825044803	0	0	1.2398989898989898	0.9015446591892284	PDGFRB;LIFR
KEGG_2021_Human	Acute myeloid leukemia	1/67	0.4905840112592053	0.6162213799963189	0	0	1.5025125628140703	1.0700274503610792	BCL2A1
KEGG_2021_Human	cGMP-PKG signaling pathway	2/167	0.4993126955468189	0.6214195035876989	0	0	1.202020202020202	0.8348303583619261	PPP1CC;KNG1
KEGG_2021_Human	Renal cell carcinoma	1/69	0.500755522308534	0.6214195035876989	0	0	1.4581732190363583	1.0085269537658983	HGF
KEGG_2021_Human	Prolactin signaling pathway	1/70	0.5057652387756465	0.6238780789687616	0	0	1.4369674459252786	0.9795558086095748	IRF1
KEGG_2021_Human	p53 signaling pathway	1/73	0.5204962404113022	0.6382275328852872	0	0	1.3768844221105527	0.8990678202624621	RRM2B
KEGG_2021_Human	Thyroid hormone synthesis	1/75	0.5300733603880184	0.6386711924629137	0	0	1.3395355154149124	0.8502565938086776	PRKCG
KEGG_2021_Human	Pancreatic cancer	1/76	0.5347903032317255	0.6386711924629137	0	0	1.321608040201005	0.8271687875669174	E2F2
KEGG_2021_Human	Pertussis	1/76	0.5347903032317255	0.6386711924629137	0	0	1.321608040201005	0.8271687875669174	IRF1
KEGG_2021_Human	Tuberculosis	2/180	0.5394267994620252	0.6386711924629137	0	0	1.1134944955169674	0.6873024571147923	CARD9;ATP6V0C
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.5394601334395485	0.6386711924629137	0	0	1.3041523406506217	0.8049050782659102	ACTG1
KEGG_2021_Human	Leishmaniasis	1/77	0.5394601334395485	0.6386711924629137	0	0	1.3041523406506217	0.8049050782659102	ELK1
KEGG_2021_Human	Peroxisome	1/82	0.5621188211968801	0.6616941552374702	0	0	1.2233389168062534	0.7046946278996441	HACL1
KEGG_2021_Human	Complement and coagulation cascades	1/85	0.5751779449472499	0.6705928241464584	0	0	1.1794687724335966	0.6523356544527062	KNG1
KEGG_2021_Human	Colorectal cancer	1/86	0.5794442849420854	0.6705928241464584	0	0	1.1655335501034585	0.636015065932131	AREG
KEGG_2021_Human	Taste transduction	1/86	0.5794442849420854	0.6705928241464584	0	0	1.1655335501034585	0.636015065932131	CHRM3
KEGG_2021_Human	Bile secretion	1/90	0.5960875287025766	0.68600017269682	0	0	1.1129241714188922	0.5757910883551692	SLC10A2
KEGG_2021_Human	Small cell lung cancer	1/92	0.6041617136020576	0.6876094640995793	0	0	1.0883538571980782	0.5484360698708618	E2F2
KEGG_2021_Human	Th1 and Th2 cell differentiation	1/92	0.6041617136020576	0.6876094640995793	0	0	1.0883538571980782	0.5484360698708618	PLCG1
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.6081383763355012	0.6883324479401827	0	0	1.0764693030369237	0.5353850545471538	ATP6V0C
KEGG_2021_Human	IL-17 signaling pathway	1/94	0.6120752863236749	0.6890027813261039	0	0	1.0648403306856864	0.5227301046685241	MMP9
KEGG_2021_Human	Circadian entrainment	1/97	0.6236514348962008	0.6930812064116838	0	0	1.0314070351758795	0.4869929254325685	PRKCG
KEGG_2021_Human	Aldosterone synthesis and secretion	1/98	0.6274332493027582	0.6930812064116838	0	0	1.0207221675387246	0.4757769643136218	PRKCG
KEGG_2021_Human	Progesterone-mediated oocyte maturation	1/100	0.6348838112697764	0.6930812064116838	0	0	1.0	0.454313271209604	RPS6KA6
KEGG_2021_Human	Lipid and atherosclerosis	2/215	0.6360705730922536	0.6930812064116838	0	0	0.9288661260492248	0.4202615383104472	PLCG1;MMP9
KEGG_2021_Human	Melanogenesis	1/101	0.6385533074411538	0.6930812064116838	0	0	0.9899497487437184	0.4440420770500481	PRKCG
KEGG_2021_Human	Amoebiasis	1/102	0.642186106799596	0.6930812064116838	0	0	0.9800985123637992	0.4340632175669919	PRKCG
KEGG_2021_Human	Chagas disease	1/102	0.642186106799596	0.6930812064116838	0	0	0.9800985123637992	0.4340632175669919	KNG1
KEGG_2021_Human	Protein digestion and absorption	1/103	0.6457825744876868	0.6930812064116838	0	0	0.9704404374815252	0.4243662317025385	KCNN4
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	2/219	0.6460487750415385	0.6930812064116838	0	0	0.9115579760741052	0.3982416991649523	E2F2;ELK1
KEGG_2021_Human	T cell receptor signaling pathway	1/104	0.6493430720264805	0.6930812064116838	0	0	0.9609698980338586	0.4149411183845573	PLCG1
KEGG_2021_Human	Th17 cell differentiation	1/107	0.6598123057378238	0.7006254380515036	0	0	0.933630416232104	0.388203405372955	PLCG1
KEGG_2021_Human	Glutamatergic synapse	1/114	0.683046714602197	0.7215775549130902	0	0	0.8754836127540356	0.3337273716848506	PRKCG
KEGG_2021_Human	Chemical carcinogenesis	2/239	0.6927255623338799	0.728068703269282	0	0	0.8337808464390742	0.3060987684376879	PRKCG;RPS6KA6
KEGG_2021_Human	AMPK signaling pathway	1/120	0.701700639474265	0.7337580290949167	0	0	0.8310882141801444	0.294411674622422	RAB11B
KEGG_2021_Human	Relaxin signaling pathway	1/129	0.7276527766729426	0.7570528888617484	0	0	0.7722989949748744	0.2455380232172469	MMP9
KEGG_2021_Human	Estrogen signaling pathway	1/137	0.7488283343138599	0.7751690294907293	0	0	0.7265740467041087	0.210158284256341	MMP9
KEGG_2021_Human	Spliceosome	1/150	0.7797997353776313	0.8031937274389602	0	0	0.6627432464335098	0.164836268730291	DDX5
KEGG_2021_Human	Hepatitis C	1/157	0.7948707034481022	0.8127191651867787	0	0	0.6327792810204871	0.1452708189825567	E2F2
KEGG_2021_Human	Ribosome	1/158	0.7969382105229577	0.8127191651867787	0	0	0.6287168325704958	0.1427049714417737	RPL41
KEGG_2021_Human	Protein processing in endoplasmic reticulum	1/171	0.8220021720657791	0.8341499874165049	0	0	0.5802542122376588	0.1137369287884457	SKP1
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.8391656848970497	0.8473927994548639	0	0	0.5477386934673367	0.0960443985736259	CARD9
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	0.9495581785718222	0.9541901696868068	0	0	0.3334017023894985	0.0172563645969773	LIFR
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	0.9612461416543346	0.9612461416543346	0	0	0.3931247963506028	0.0155381679645311	PPP1CC;CARD9
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	13/303	1.2062019578569305e-05	0.0190119882940957	0	0	4.676931587682095	52.968349797578966	PDGFRB;HGF;CUL3;AREG;RASGRP4;PPP1CC;PSMC5;NRG4;PSMC1;FGF19;FGF23;SKP1;FGFR1
GO_Biological_Process_2021	positive regulation of cell cycle phase transition (GO:1901989)	4/18	2.660404294293577e-05	0.0190119882940957	0	0	28.84256559766764	303.8404891137544	KLHL18;CUL3;PLCG2;GLI1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	9/161	3.59991888796776e-05	0.0190119882940957	0	0	6.090934141636814	62.32252432931856	PDGFRB;RASD2;NRG4;HGF;FGF19;TRIB3;FGF23;AREG;FGFR1
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	10/207	4.631422239731002e-05	0.0190119882940957	0	0	5.237242853326209	52.268005582460255	PDGFRB;RASD2;NRG4;HGF;FGF19;TRIB3;AREG;FGF23;NOP53;FGFR1
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	5/43	6.723327393029232e-05	0.0220794071587079	0	0	13.334682860998653	128.110862510313	PDGFRB;TXK;PLCG1;RASGRP4;FGFR1
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	9/188	0.000119218714440344	0.0326261881851741	0	0	5.165082336423996	46.66419883372315	KLHL18;TPX2;PSMC5;DCTN2;CUL3;PSMC1;TUBA4A;CDK5RAP2;SKP1
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	13/404	0.00022528599714097524	0.0465487040021452	0	0	3.4508664195741074	28.98085884534898	PDGFRB;ACTR3;HGF;MMP9;RASGRP4;ACTG1;EFNA1;FGF19;POLR2E;FGF23;ATP6V0C;FGFR1;POLR2L
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	23/1025	0.0002490072846329772	0.0465487040021452	0	0	2.437802361378937	20.228953243846515	PRKCG;CHRM3;CSNK1G3;PRKCI;CUL5;TXK;CUL3;WNK4;UBE2L6;PTPN12;KNG1;RAB11B;SPSB3;PPP1CC;PSMC5;STK36;PSMC1;MKNK2;TLK1;TIMP1;FGF23;SKP1;FGFR1
GO_Biological_Process_2021	mitochondrial respiratory chain complex I assembly (GO:0032981)	5/58	0.00028348784410563496	0.0465487040021452	0	0	9.553459119496855	78.0359148140527	NDUFB10;NDUFAB1;NDUFAF5;BCS1L;NDUFV2
GO_Biological_Process_2021	NADH dehydrogenase complex assembly (GO:0010257)	5/58	0.00028348784410563496	0.0465487040021452	0	0	9.553459119496855	78.0359148140527	NDUFB10;NDUFAB1;NDUFAF5;BCS1L;NDUFV2
GO_Biological_Process_2021	regulation of aerobic respiration (GO:1903715)	3/15	0.00041017649693527065	0.0561258173306428	0	0	25.111675126903556	195.84402098106767	ATP7A;COX7A1;NOP53
GO_Biological_Process_2021	regulation of phospholipase C activity (GO:1900274)	3/15	0.00041017649693527065	0.0561258173306428	0	0	25.111675126903556	195.84402098106767	PDGFRB;PLCG1;FGFR1
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	8/180	0.0004685510837796663	0.0591816061204778	0	0	4.75484496124031	36.45000159125714	TEX264;HGF;TIMP3;TIMP1;CPLX1;TUBA4A;KNG1;RAB11B
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	5/66	0.0005183636414983251	0.0607966499528749	0	0	8.297183690626314	62.76681356484983	CUL5;NRG4;PLCG1;PTPN12;AREG
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	7/149	0.0007634023439664459	0.0820564598604882	0	0	5.021017295482741	36.03948311065473	TPX2;PSMC5;DCTN2;PSMC1;TUBA4A;CDK5RAP2;SKP1
GO_Biological_Process_2021	negative regulation of protein catabolic process (GO:0042177)	4/42	0.0008067730463282587	0.0820564598604882	0	0	10.613319011815252	75.59302673955138	PRKCG;TIMP3;TIMP1;RILP
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	4/43	0.0008826236600453894	0.0820564598604882	0	0	10.34065934065934	72.72184139201934	EFNA1;TIMP3;TIMP1;KNG1
GO_Biological_Process_2021	fibroblast growth factor receptor signaling pathway (GO:0008543)	5/75	0.0009311205889878056	0.0820564598604882	0	0	7.227106227106227	50.43885435146444	FGF19;POLR2E;FGF23;POLR2L;FGFR1
GO_Biological_Process_2021	negative regulation of metallopeptidase activity (GO:1905049)	2/5	0.0009754681839454336	0.0820564598604882	0	0	66.65656565656566	462.1028413784856	TIMP3;TIMP1
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	7/156	0.000999469669433475	0.0820564598604882	0	0	4.783426643947561	33.04527812162309	PRKCG;CSNK1G3;RPS6KA6;PRKCI;MKNK2;TLK1;MASTL
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	7/158	0.001076492857162	0.0841714891171474	0	0	4.719589609854854	32.25389663123081	PSMC5;TXK;INPP5D;PSMC1;PLCG2;PLCG1;SKP1
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	13/482	0.0011729045517332	0.084632849610002	0	0	2.8653865888282044	19.336408326377803	DDX5;TXK;CARD9;LILRB1;ACTG1;AFDN;FGF19;AGO2;PLCG2;POLR2E;FGF23;LAMTOR5;POLR2L
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	4/47	0.0012365931398092	0.084632849610002	0	0	9.376839107736116	62.78164306999791	INPP1;INPP5D;PLCG2;PLCG1
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	14/546	0.0012370209443605	0.084632849610002	0	0	2.726089417091115	18.251302918610108	PDGFRB;HGF;CARD9;AREG;TRIM8;RASD2;BCLAF1;NRG4;FGF19;PLCG2;TRIB3;FGF23;LAMTOR5;FGFR1
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	4/48	0.0013385699216315	0.0879172724527619	0	0	9.16326530612245	60.625569437732594	INPP1;INPP5D;PLCG2;PLCG1
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	9/267	0.001514557458942	0.091981904225985	0	0	3.569097771825155	23.172838365224308	AFDN;WDCP;SEC16A;CUL3;RUVBL1;AREG;SMARCA4;CD2AP;SKP1
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	10/321	0.001515002859218	0.091981904225985	0	0	3.298189202910814	21.412958937407947	SPSB3;TRIM72;PSMC5;CUL5;PSMC1;CUL3;ZFAND2B;ERLIN1;SPOPL;SKP1
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	7/169	0.0015872823213083	0.091981904225985	0	0	4.396660909614278	28.33969772934724	PRKCG;CSNK1G3;RPS6KA6;PRKCI;MKNK2;TLK1;MASTL
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	6/125	0.0016245281501544	0.091981904225985	0	0	5.115048081088105	32.85159003068434	TEX264;HGF;TIMP3;TIMP1;TUBA4A;KNG1
GO_Biological_Process_2021	positive regulation of phospholipase activity (GO:0010518)	3/24	0.0017076659731305	0.0934662509293464	0	0	14.343002175489485	91.40261395182884	PDGFRB;PLCG1;FGFR1
GO_Biological_Process_2021	rRNA processing (GO:0006364)	7/173	0.0018137748466219	0.0948425472340045	0	0	4.289843311068107	27.07897121060028	RPL41;UTP4;TEX10;WDR75;SRFBP1;UTP14A;NOP53
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	5/89	0.0020011939426603	0.0948425472340045	0	0	6.018315018315018	37.39787756211575	POLA1;IRF1;POLR2E;UBE2L6;POLR2L
GO_Biological_Process_2021	regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371)	2/7	0.0020216133697869	0.0948425472340045	0	0	39.98989898989899	248.09171029141777	GJA5;TBX5
GO_Biological_Process_2021	mitral valve development (GO:0003174)	2/7	0.0020216133697869	0.0948425472340045	0	0	39.98989898989899	248.09171029141777	EFNA1;GJA5
GO_Biological_Process_2021	negative regulation of membrane protein ectodomain proteolysis (GO:0051045)	2/7	0.0020216133697869	0.0948425472340045	0	0	39.98989898989899	248.09171029141777	TIMP3;TIMP1
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	5/90	0.0021019951537622	0.0958743345132684	0	0	5.947209653092006	36.66376433556312	NDUFB10;NDUFAB1;NDUFAF5;BCS1L;NDUFV2
GO_Biological_Process_2021	cellular response to fibroblast growth factor stimulus (GO:0044344)	5/92	0.0023146406127895	0.09770875959927	0	0	5.809902740937224	35.257399700593666	FGF19;POLR2E;FGF23;POLR2L;FGFR1
GO_Biological_Process_2021	tight junction assembly (GO:0120192)	4/56	0.0023746314270888	0.09770875959927	0	0	7.750392464678179	46.83494770645078	AFDN;PRKCI;PARD6A;ACTG1
GO_Biological_Process_2021	negative regulation of DNA recombination (GO:0045910)	4/57	0.0025341401417975	0.09770875959927	0	0	7.60377358490566	45.45460491125239	H1-5;H1-6;POLR2E;POLR2L
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	4/57	0.0025341401417975	0.09770875959927	0	0	7.60377358490566	45.45460491125239	H1-5;H1-6;POLR2E;POLR2L
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	10/345	0.0025632086052806	0.09770875959927	0	0	3.058130400628437	18.24632110206302	SPSB3;PSMC5;CUL5;PSMC1;CUL3;TIMP1;FGF23;KNG1;SKP1;RAB11B
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	7/185	0.0026461500380191	0.09770875959927	0	0	3.998195261104966	23.72788755194287	PSMC5;TXK;INPP5D;PSMC1;PLCG2;PLCG1;SKP1
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	7/185	0.0026461500380191	0.09770875959927	0	0	3.998195261104966	23.72788755194287	DYNC1LI1;CAPZB;DCTN2;CUL3;SEC16A;AREG;USE1
GO_Biological_Process_2021	regulation of anion transport (GO:0044070)	2/8	0.0026777674677022	0.09770875959927	0	0	33.323232323232325	197.36590289038227	FGF23;RAB11B
GO_Biological_Process_2021	cell migration involved in heart development (GO:0060973)	2/8	0.0026777674677022	0.09770875959927	0	0	33.323232323232325	197.36590289038227	PDGFRB;TBX5
GO_Biological_Process_2021	mitotic DNA damage checkpoint signaling (GO:0044773)	4/59	0.0028749370578511	0.1026227532389491	0	0	7.326530612244898	42.87283866824234	RINT1;EME1;DONSON;NOP53
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	2/9	0.0034202318391573	0.1123204135979261	0	0	28.561327561327563	162.17255858986445	IRF1;LILRB1
GO_Biological_Process_2021	bundle of His cell to Purkinje myocyte communication (GO:0086069)	2/9	0.0034202318391573	0.1123204135979261	0	0	28.561327561327563	162.17255858986445	GJA5;TBX5
GO_Biological_Process_2021	DNA cytosine deamination (GO:0070383)	2/9	0.0034202318391573	0.1123204135979261	0	0	28.561327561327563	162.17255858986445	APOBEC3H;AICDA
GO_Biological_Process_2021	positive regulation of macrophage cytokine production (GO:0060907)	2/9	0.0034202318391573	0.1123204135979261	0	0	28.561327561327563	162.17255858986445	PLCG2;LILRB1
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	5/102	0.0036188712929817	0.1165134639818838	0	0	5.208300290774518	29.2789449736078	DDX5;CUL5;BCL2A1;CUL3;TRIB3
GO_Biological_Process_2021	activation of phospholipase C activity (GO:0007202)	3/32	0.0039464456405227	0.1210485116319064	0	0	10.382110974969368	57.46436072810552	TXK;PLCG1;RASGRP4
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	3/32	0.0039464456405227	0.1210485116319064	0	0	10.382110974969368	57.46436072810552	CUL5;NRG4;PTPN12
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	7/201	0.004179357488742	0.1210485116319064	0	0	3.665455905133273	20.07789303733007	RPL41;UTP4;TEX10;AGO2;WDR75;UTP14A;NOP53
GO_Biological_Process_2021	positive regulation of lipase activity (GO:0060193)	2/10	0.0042472321345398	0.1210485116319064	0	0	24.98989898989899	136.4820277236255	PNLIP;FGFR1
GO_Biological_Process_2021	positive regulation of rRNA processing (GO:2000234)	2/10	0.0042472321345398	0.1210485116319064	0	0	24.98989898989899	136.4820277236255	DIMT1;WDR75
GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	3/33	0.0043094538934011	0.1210485116319064	0	0	10.03553299492386	54.6629871343117	RINT1;DONSON;NOP53
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	12/496	0.0043429669798405	0.1210485116319064	0	0	2.5473887814313345	13.855750764177682	PRKCG;PDGFRB;CSNK1G3;PRKCI;RPS6KA6;STK36;TXK;MKNK2;WNK4;TLK1;MASTL;FGFR1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	6/153	0.0044435154548391	0.1210485116319064	0	0	4.1348621922996	22.395693153012424	CSNK1G3;PSMC5;PSMC1;RUVBL1;ATP6V0C;SMARCA4
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	9/314	0.0044656892556346	0.1210485116319064	0	0	3.011844476868938	16.298089517257857	POLA1;RPL41;EXO1;AGO2;DONSON;POLR2E;EPC1;ABCF1;POLR2L
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	4/67	0.0045513311689118	0.1210485116319064	0	0	6.393586005830904	34.476360946346375	ELL;POLR2E;SSRP1;POLR2L
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	7/205	0.0046506878361042	0.1210485116319064	0	0	3.5906735751295336	19.2845747303912	SPSB3;TRIM72;PSMC5;PSMC1;CUL3;ZFAND2B;SPOPL
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	5/109	0.004800042097825	0.1210485116319064	0	0	4.856015779092703	25.9269023952046	PRKCG;CUL3;TBC1D7;SPOPL;UBE3A
GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	6/157	0.0050340335231047	0.1210485116319064	0	0	4.024510138594934	21.295831116744253	PPP1CC;DYNC1LI1;TPX2;ERCC6L;CLIP1;DCTN2
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	9/320	0.0050440360245065	0.1210485116319064	0	0	2.9528290769515664	15.61913326098313	CPSF4;DDX5;ELL;POLR2E;E2F2;SSRP1;TBX5;TAF5L;POLR2L
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	4/69	0.0050547479900121	0.1210485116319064	0	0	6.196232339089482	32.76212791134876	ELL;POLR2E;SSRP1;POLR2L
GO_Biological_Process_2021	cellular response to UV-A (GO:0071492)	2/11	0.0051570205394645	0.1210485116319064	0	0	22.21212121212121	117.00004466783103	TIMP1;MMP9
GO_Biological_Process_2021	cytidine to uridine editing (GO:0016554)	2/11	0.0051570205394645	0.1210485116319064	0	0	22.21212121212121	117.00004466783103	APOBEC3H;AICDA
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	7/209	0.0051610812214892	0.1210485116319064	0	0	3.518852921561586	18.532423108178254	CUL5;DCTN2;CUL3;MASTL;TUBA4A;CDK5RAP2;SKP1
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	5/111	0.0051824796611187	0.1210485116319064	0	0	4.763909046927915	25.06993624638882	PSMC5;PSMC1;PLCG2;PLCG1;SKP1
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	4/70	0.0053199003877868	0.1210485116319064	0	0	6.1020408163265305	31.95212059737399	NDUFB10;NDUFAB1;COX5B;NDUFV2
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	5/112	0.0053815720762053	0.1210485116319064	0	0	4.71914689671699	24.65647950040891	PSMC5;PSMC1;PLCG2;PLCG1;SKP1
GO_Biological_Process_2021	phosphatidylinositol metabolic process (GO:0046488)	5/112	0.0053815720762053	0.1210485116319064	0	0	4.71914689671699	24.65647950040891	PDGFRB;FIG4;INPP5D;PLCG2;PLCG1
